"Time","Alor.Gajah","Alor.Setar","Balik.Pulau","Balok.Baru.Kuantan","Bandaraya.Melaka","Banting","Batu.Muda","Batu.Pahat","Besut","Bintulu","Bukit.Rambai","Cheras","Indera.Mahkota.Kuantan","Jerantut","Kangar","Kapit","Kemaman","Keningau","Kimanis","Klang","Kluang","Kota.Bharu","Kota.Kinabalu","Kota.Tinggi","Kuala.Selangor","Kuala.Terengganu","Kuching","Kulim","Labuan","Langkawi","Larkin","Limbang","Minden","Miri","Muar","Mukah","Nilai","Paka","Pasir.Gudang","Pegoh.Ipoh","Pengerang","Petaling.Jaya","Port.Dickson","Putrajaya","Rompin","Samalaju","Samarahan","Sandakan","Sarikei","Seberang.Jaya","Seberang.Perai","Segamat","Seremban","Seri.Manjung","Shah.Alam","Sibu","Sri.Aman","Sungai.Petani","Taiping","Tanah.Merah","Tangkak","Tanjung.Malim","Tasek.Ipoh","Tawau","Temerloh"
2022-01-31 13:00:00,58,59,58,57,62,73,69,58,70,52,59,68,56,60,63,33,59,34,12,78,53,74,37,25,61,70,27,66,29,57,59,19,60,30,NA,40,67,55,57,66,57,75,64,62,59,38,33,25,58,73,60,54,67,61,85,36,43,63,64,87,65,52,67,52,61
2022-01-31 14:00:00,57,58,58,56,61,73,69,58,69,52,59,68,55,60,63,33,59,34,12,77,53,74,37,24,61,70,27,66,30,56,59,19,60,30,NA,41,67,54,56,67,58,75,63,61,59,38,32,25,58,73,59,54,67,60,85,36,43,63,64,87,65,52,67,52,61
2022-01-31 15:00:00,57,58,59,56,61,73,70,57,70,52,58,67,55,60,63,33,58,33,12,78,53,74,37,24,60,71,28,65,28,56,58,20,60,30,NA,40,66,54,56,67,58,75,64,61,58,36,32,26,58,73,59,54,66,60,85,37,42,63,65,86,64,52,68,52,61
2022-01-31 16:00:00,57,58,59,55,61,73,70,57,69,52,58,67,55,60,63,33,57,33,12,78,52,74,35,24,60,71,27,66,27,56,58,22,60,29,NA,41,66,54,56,67,60,75,65,62,58,35,31,25,57,72,59,53,66,60,85,39,44,64,64,86,64,52,68,52,61
2022-01-31 17:00:00,56,58,58,56,61,72,69,57,69,51,58,68,54,61,63,34,57,33,12,77,52,74,35,26,60,71,27,67,26,56,57,22,60,30,NA,40,67,53,55,67,63,75,66,61,58,36,33,25,57,72,60,53,65,59,85,39,43,64,64,85,62,52,69,52,61
2022-01-31 18:00:00,56,58,58,55,61,72,68,56,69,50,58,68,54,61,63,34,57,33,11,77,52,74,34,26,60,71,26,66,26,57,56,25,61,29,NA,40,67,53,54,67,66,75,66,61,58,36,37,26,58,72,60,53,65,59,84,41,43,64,63,86,61,51,69,51,61
2022-01-31 19:00:00,55,58,58,53,60,72,68,55,69,50,58,68,54,60,63,33,57,34,14,77,51,74,31,26,59,71,27,66,25,57,56,26,61,30,NA,40,67,53,53,68,66,74,67,61,57,35,36,25,58,71,60,53,65,59,84,43,42,64,63,86,60,49,69,52,61
2022-01-31 20:00:00,54,58,58,52,60,73,68,55,69,51,58,67,53,60,61,35,57,35,17,77,49,74,32,26,60,71,28,66,25,57,56,26,61,35,NA,39,67,53,52,68,65,74,67,61,56,37,36,26,58,71,61,52,64,60,83,43,45,65,62,85,60,49,70,52,61
2022-01-31 21:00:00,54,59,58,51,59,73,69,55,68,50,58,67,53,60,60,35,56,36,18,76,45,74,33,25,59,71,29,67,26,58,55,26,62,43,NA,40,66,53,52,68,65,73,67,61,56,36,35,27,58,72,63,52,63,60,83,43,46,67,62,84,59,50,70,52,60
2022-01-31 22:00:00,54,59,60,51,58,72,69,55,68,48,58,67,53,60,60,34,55,39,19,76,43,74,34,25,59,71,31,67,24,58,55,27,63,52,NA,40,66,53,52,69,65,74,66,60,56,36,35,26,58,74,64,51,64,59,82,45,49,69,62,82,58,51,70,51,60
2022-01-31 23:00:00,53,59,61,50,58,72,70,55,68,48,58,66,52,60,60,33,56,41,19,76,44,73,32,25,59,70,33,66,26,58,55,27,65,53,NA,40,66,53,51,69,65,74,66,61,56,35,36,26,58,75,65,51,64,60,82,50,50,69,62,81,57,52,70,51,59
2022-02-01,52,59,62,50,58,71,70,54,67,47,57,67,53,59,60,34,56,41,19,75,44,72,32,25,59,68,40,66,27,58,54,26,67,54,NA,41,66,52,51,70,65,76,67,61,56,34,36,25,58,76,67,50,63,61,81,52,50,69,63,80,56,52,70,51,59
2022-02-01 01:00:00,52,60,64,48,59,71,70,54,66,54,57,67,52,59,60,34,57,44,20,78,52,70,31,25,59,66,62,66,31,57,54,28,69,69,NA,41,66,52,51,73,65,78,68,62,56,36,38,25,59,77,69,52,63,66,80,85,63,71,63,79,55,52,71,51,60
2022-02-01 02:00:00,51,60,65,48,58,71,71,53,66,58,57,67,51,59,60,34,56,48,19,83,52,69,31,25,61,65,76,65,38,58,56,29,71,76,NA,41,66,52,52,74,65,79,68,62,54,36,39,26,59,78,74,53,63,71,78,128,71,73,63,79,55,52,71,51,61
2022-02-01 03:00:00,51,61,65,46,58,71,71,53,65,57,56,70,48,58,60,35,54,50,19,86,52,70,30,24,61,64,85,65,40,58,57,30,72,77,NA,41,66,52,51,75,65,80,68,63,55,36,43,26,59,77,77,53,63,72,77,151,72,73,63,79,55,52,71,51,63
2022-02-01 04:00:00,51,61,67,47,58,71,71,53,65,57,56,72,49,58,60,36,53,50,20,88,52,70,29,22,62,64,88,65,42,58,58,31,73,77,NA,42,66,50,50,75,65,84,67,63,55,37,49,25,59,77,80,53,63,73,77,152,72,74,63,78,55,52,71,50,64
2022-02-01 05:00:00,50,60,67,47,57,71,71,54,65,57,57,75,49,59,60,37,52,51,20,89,52,69,30,22,63,64,92,65,43,58,57,30,74,77,NA,42,66,49,49,75,65,88,67,64,55,37,49,26,59,78,82,53,63,74,77,152,71,74,63,78,55,52,71,50,64
2022-02-01 06:00:00,50,60,68,47,57,72,71,54,65,57,57,75,50,59,59,35,53,49,19,90,52,68,29,21,63,64,95,65,44,58,57,30,75,77,NA,43,66,48,48,75,66,91,67,64,56,37,51,26,59,80,83,53,63,74,78,152,71,75,62,78,55,52,70,49,65
2022-02-01 07:00:00,50,60,68,48,56,71,71,53,65,56,57,75,50,59,59,34,53,49,19,91,51,67,28,21,64,64,100,65,42,58,57,30,76,77,NA,44,65,46,46,75,68,93,66,64,56,35,52,26,59,80,84,53,63,75,80,152,71,75,63,78,55,52,70,49,67
2022-02-01 08:00:00,50,60,69,47,56,71,72,53,65,56,57,75,48,59,59,34,53,49,19,92,51,67,28,21,65,63,106,65,42,58,57,29,77,77,NA,43,65,43,43,75,68,94,66,64,53,32,53,27,59,80,84,53,NA,75,81,152,71,75,63,78,55,52,70,49,69
2022-02-01 09:00:00,49,60,69,47,56,70,71,54,65,55,56,75,47,59,60,35,54,48,19,92,52,67,29,22,65,63,124,65,42,57,58,30,76,77,NA,39,64,41,42,75,68,94,66,64,45,32,53,27,59,80,85,53,NA,74,82,152,71,75,62,78,55,52,69,49,70
2022-02-01 10:00:00,49,60,66,45,56,69,71,54,65,55,56,74,46,59,59,34,54,50,20,92,51,66,30,23,66,63,128,65,44,57,58,31,76,77,NA,38,63,38,42,75,67,95,66,64,44,30,53,29,59,80,85,52,NA,74,82,152,71,74,61,77,54,52,68,48,70
2022-02-01 11:00:00,49,59,66,45,56,68,71,54,66,55,56,74,45,58,58,34,53,50,20,92,51,66,31,25,66,62,132,64,43,57,58,31,76,77,NA,36,63,37,42,74,66,95,66,63,45,28,53,30,59,81,86,52,NA,74,83,152,71,74,61,76,55,52,68,47,70
2022-02-01 12:00:00,51,58,66,44,56,67,71,53,65,55,57,75,47,58,58,33,53,51,20,92,51,65,31,26,66,61,130,65,44,57,58,30,75,77,NA,34,63,36,42,74,65,95,66,63,43,28,53,31,60,81,87,53,NA,74,84,152,71,74,61,76,55,52,68,47,69
2022-02-01 13:00:00,51,57,66,44,56,67,70,53,65,55,57,74,46,58,57,33,53,50,21,92,50,65,31,26,66,61,130,65,44,57,57,31,76,77,NA,34,63,35,41,73,67,95,66,63,40,28,53,32,60,80,87,53,NA,74,84,152,71,74,61,76,55,52,67,47,68
2022-02-01 14:00:00,51,57,66,43,56,67,70,52,65,54,57,74,44,58,57,33,53,49,21,93,49,65,31,27,66,60,127,65,44,56,57,31,76,77,NA,34,63,35,40,73,70,94,65,63,39,28,54,32,60,83,88,53,NA,75,84,152,71,74,61,76,55,52,67,47,68
2022-02-01 15:00:00,51,57,66,45,56,66,69,52,64,54,57,73,44,58,56,31,52,49,21,93,48,64,31,27,66,60,125,64,44,57,57,32,76,77,NA,33,62,33,40,72,75,94,65,63,38,28,53,32,59,83,88,53,NA,75,83,152,71,73,61,75,55,52,67,48,68
2022-02-01 16:00:00,51,56,67,46,55,67,69,52,64,54,57,73,41,57,56,31,52,51,21,93,49,63,31,27,66,59,126,64,44,56,56,32,76,77,NA,32,62,32,39,71,76,94,64,63,37,28,54,34,59,84,88,53,NA,75,84,152,70,73,61,75,55,52,67,48,67
2022-02-01 17:00:00,51,56,67,46,55,69,69,51,63,55,56,73,41,56,56,31,53,51,22,93,48,63,32,26,65,58,128,63,45,56,56,33,77,77,NA,31,62,32,39,71,76,94,64,63,37,28,53,34,59,84,88,53,NA,75,84,151,70,73,61,74,55,52,66,48,67
2022-02-01 18:00:00,52,55,68,45,55,70,69,51,63,55,56,74,42,55,56,31,53,50,22,93,47,62,31,26,66,58,131,63,44,55,56,30,77,77,NA,31,62,30,39,71,74,94,63,62,36,28,52,35,59,84,88,53,NA,74,84,151,70,72,61,73,55,52,66,51,66
2022-02-01 19:00:00,52,55,68,44,55,70,71,49,62,56,56,75,41,55,56,29,52,49,20,93,47,61,32,25,66,58,131,63,44,55,57,29,77,77,NA,31,62,28,39,70,76,93,63,62,37,27,52,41,59,84,89,54,62,73,85,150,71,72,61,73,54,52,67,50,66
2022-02-01 20:00:00,52,54,68,44,54,70,69,48,61,56,56,76,41,55,55,30,52,47,18,94,47,60,30,25,66,57,135,63,44,54,57,29,77,76,NA,31,63,26,39,69,75,93,63,61,37,25,52,43,58,85,88,55,65,72,85,149,71,71,61,73,54,53,67,52,65
2022-02-01 21:00:00,52,54,67,42,54,69,68,47,60,57,56,76,39,54,55,32,52,45,17,94,47,59,32,25,65,57,132,63,45,53,57,30,77,74,NA,30,63,26,38,69,76,92,63,61,37,25,52,48,58,84,87,55,67,72,85,150,71,70,60,72,53,53,66,52,64
2022-02-01 22:00:00,51,54,67,41,53,70,67,46,60,59,56,76,40,53,54,31,51,40,17,95,47,58,31,25,65,57,125,63,45,53,58,30,77,71,NA,30,63,27,38,69,75,91,63,60,37,23,52,51,58,83,86,55,70,72,85,150,71,70,59,70,53,53,66,52,64
2022-02-01 23:00:00,49,53,67,42,53,70,67,44,60,61,56,76,38,53,54,31,47,38,17,95,45,58,32,24,65,57,114,62,44,53,58,31,75,70,NA,31,63,28,39,68,75,90,63,60,38,24,52,51,59,83,86,55,69,72,84,137,70,70,58,71,52,53,66,52,64
2022-02-02,48,53,66,42,52,71,67,44,60,61,55,76,37,53,53,34,47,38,17,95,44,58,33,23,65,57,100,62,44,52,58,31,74,69,NA,31,63,28,39,67,76,89,63,60,37,24,52,52,59,83,85,54,68,71,84,128,70,71,57,70,52,54,65,52,63
2022-02-02 01:00:00,46,53,65,40,50,72,67,45,59,58,55,77,35,52,52,35,44,33,17,91,34,58,33,23,65,58,86,61,40,52,57,30,72,54,NA,30,63,29,37,65,77,88,62,59,38,24,52,52,58,81,83,53,68,67,84,70,56,69,56,69,50,54,64,52,62
2022-02-02 02:00:00,47,52,65,37,49,74,67,43,59,53,55,77,32,52,51,35,42,30,17,86,32,58,34,22,63,57,72,61,34,50,56,30,70,39,NA,29,62,29,35,64,77,87,61,59,40,22,51,52,58,81,78,50,66,62,85,51,39,67,56,68,48,54,64,52,61
2022-02-02 03:00:00,46,51,65,37,48,74,66,43,58,53,55,75,31,52,50,34,42,29,17,83,31,57,34,20,63,56,62,62,33,48,55,30,70,37,NA,29,61,27,36,63,76,86,61,58,39,23,46,53,58,81,74,49,66,60,85,37,34,66,55,67,45,54,64,52,61
2022-02-02 04:00:00,45,48,64,36,48,74,66,43,57,54,54,72,29,52,46,34,43,29,17,80,31,56,34,19,62,55,59,62,32,46,54,31,69,38,NA,29,61,27,36,62,76,83,60,57,38,23,39,53,58,80,71,47,65,60,86,34,34,65,55,66,43,54,64,52,60
2022-02-02 05:00:00,44,46,63,36,47,74,66,46,56,54,54,70,27,50,44,33,41,29,18,79,30,55,36,18,62,54,55,61,32,44,54,31,67,39,NA,28,61,27,36,62,76,79,60,56,38,23,38,54,58,78,69,46,65,59,85,32,35,64,54,65,42,54,63,53,60
2022-02-02 06:00:00,43,44,63,36,48,73,66,49,56,55,53,69,24,48,42,35,39,29,18,77,30,55,37,19,62,54,52,61,31,41,53,31,66,40,NA,26,60,26,34,62,76,76,61,55,37,24,37,54,58,77,68,46,65,58,NA,33,33,63,54,64,41,54,63,53,60
2022-02-02 07:00:00,44,43,62,36,47,73,65,50,55,56,53,69,24,44,41,36,38,28,19,75,30,54,37,20,61,53,37,61,31,40,53,32,65,41,NA,24,60,25,34,61,74,75,60,54,38,25,35,NA,58,75,67,46,65,57,NA,33,33,63,53,63,40,54,63,53,59
2022-02-02 08:00:00,42,41,62,37,48,74,64,51,55,57,53,68,22,42,39,35,37,28,18,73,30,54,36,19,61,52,34,61,31,39,52,32,65,42,NA,23,59,25,35,61,74,77,60,53,37,26,32,NA,58,75,66,46,65,57,NA,32,33,62,53,62,38,54,63,53,58
2022-02-02 09:00:00,41,40,62,35,47,74,64,52,54,57,54,68,24,40,38,35,33,30,19,72,29,53,40,19,61,52,28,60,31,38,53,32,65,43,NA,22,58,24,35,61,74,76,60,52,37,27,30,NA,58,74,65,44,65,57,NA,31,32,61,53,62,38,54,63,53,57
2022-02-02 10:00:00,41,38,62,35,47,74,64,53,53,57,54,67,26,39,39,35,31,30,20,71,29,52,40,19,60,52,26,60,30,37,52,31,64,43,NA,22,58,24,35,61,75,76,59,52,37,27,28,NA,58,73,64,44,64,57,NA,31,33,60,54,61,37,54,62,53,57
2022-02-02 11:00:00,41,39,62,35,47,74,65,53,52,56,54,66,26,38,39,36,32,30,19,70,29,52,40,19,60,52,25,59,30,36,52,30,64,44,NA,22,58,24,36,60,76,75,59,51,37,29,27,NA,58,72,63,43,64,57,NA,30,33,60,54,60,35,53,62,53,57
2022-02-02 12:00:00,38,39,62,35,46,74,64,53,52,56,54,66,24,36,39,35,32,29,22,69,29,52,41,19,60,52,24,59,30,35,53,31,64,46,NA,22,58,26,35,60,76,75,59,49,38,31,27,NA,58,73,62,42,64,57,NA,29,32,60,54,60,34,53,62,53,56
2022-02-02 13:00:00,37,41,61,36,45,74,64,53,52,57,54,65,23,35,40,36,33,30,22,69,28,52,41,20,60,52,24,59,30,35,54,31,63,47,NA,22,57,25,36,60,74,74,58,49,39,34,26,NA,59,72,61,42,64,57,NA,29,32,60,53,60,34,53,62,53,56
2022-02-02 14:00:00,36,44,60,35,45,74,64,53,52,57,54,65,23,34,42,37,33,30,24,68,29,52,42,20,61,52,24,58,32,36,53,31,62,49,NA,22,57,24,36,60,69,74,58,47,41,36,26,NA,59,68,60,42,64,56,NA,29,31,60,53,60,33,53,62,53,56
2022-02-02 15:00:00,35,44,60,35,42,73,63,53,52,57,53,67,23,33,43,37,32,30,25,68,29,52,42,20,61,52,24,59,33,36,53,31,62,50,NA,24,57,24,37,61,63,74,57,47,42,37,26,NA,59,69,59,41,64,56,NA,29,31,61,53,60,32,52,62,53,56
2022-02-02 16:00:00,36,46,59,34,41,72,64,53,52,57,53,67,24,34,45,39,31,28,26,68,27,53,43,19,61,51,24,59,35,37,53,30,62,49,NA,23,57,24,37,61,61,74,56,46,48,39,26,NA,59,67,59,40,63,56,NA,30,30,61,54,60,31,52,62,53,55
2022-02-02 17:00:00,36,48,58,32,40,71,64,53,52,57,53,67,24,35,46,39,30,29,26,67,27,53,45,21,61,51,23,59,36,39,54,30,62,50,NA,24,57,24,36,61,57,73,55,44,47,39,25,NA,59,68,58,40,63,56,NA,30,30,61,54,61,29,52,62,53,56
2022-02-02 18:00:00,35,50,57,33,40,69,64,53,51,56,52,66,22,35,48,41,30,30,26,67,27,53,45,23,61,51,22,58,37,41,54,31,62,51,NA,25,56,23,36,61,56,73,55,45,48,39,26,NA,59,68,58,40,62,56,NA,31,29,61,53,61,28,52,62,53,56
2022-02-02 19:00:00,36,51,57,32,38,68,62,53,52,55,52,66,22,35,48,44,29,31,26,66,27,53,43,23,60,51,22,58,39,43,54,32,63,50,NA,27,55,24,36,61,54,72,54,46,51,40,25,NA,59,69,58,32,60,56,NA,31,29,61,53,61,28,52,62,54,56
2022-02-02 20:00:00,44,50,57,31,36,67,63,54,52,55,52,65,23,36,48,45,29,31,25,67,26,53,42,23,61,50,22,58,40,42,53,32,62,51,NA,27,55,23,35,62,54,73,54,46,52,41,27,NA,59,68,58,29,58,56,NA,30,29,61,52,61,28,52,62,54,56
2022-02-02 21:00:00,48,50,58,31,34,67,63,54,53,54,52,65,23,37,49,43,30,32,25,66,26,53,40,23,61,51,21,57,39,42,53,32,62,52,NA,28,55,23,36,62,54,73,53,47,53,42,26,NA,59,70,58,28,57,57,NA,33,28,61,52,60,28,52,62,54,56
2022-02-02 22:00:00,51,49,58,32,33,65,64,55,53,52,52,65,22,40,50,44,31,33,25,65,26,53,39,22,61,49,22,57,39,42,53,32,62,55,NA,28,54,23,35,62,54,74,53,47,54,43,25,NA,59,74,57,27,57,57,NA,34,25,61,52,61,28,51,62,55,55
2022-02-02 23:00:00,52,49,57,34,37,64,64,55,52,51,52,64,24,41,48,44,30,33,25,64,25,53,39,21,61,49,23,57,40,41,53,32,62,56,NA,28,54,23,34,62,55,74,53,46,54,44,25,NA,60,74,57,28,59,57,NA,36,25,61,52,60,28,49,63,54,56
2022-02-03,52,48,57,32,38,62,64,55,50,51,52,64,23,42,48,41,29,33,25,64,25,53,38,20,60,48,23,57,40,41,53,33,62,56,NA,27,53,23,34,62,54,75,52,47,54,45,26,NA,60,73,56,28,60,57,NA,37,26,60,52,59,29,48,62,54,56
2022-02-03 01:00:00,52,47,57,36,38,60,64,55,49,47,52,64,24,43,49,40,29,33,25,64,26,53,39,19,60,44,22,57,39,40,53,32,62,56,NA,28,53,22,33,62,53,74,52,46,53,45,26,NA,60,73,56,28,61,57,NA,38,26,59,52,58,30,48,61,54,56
2022-02-03 02:00:00,52,47,58,37,38,59,64,55,50,48,52,64,24,44,49,39,30,33,25,64,26,53,38,19,60,44,24,57,38,41,53,32,62,56,NA,27,53,21,33,61,53,74,52,46,53,46,28,29,60,73,56,28,62,57,NA,38,27,59,52,58,32,46,60,54,55
2022-02-03 03:00:00,52,47,58,38,37,58,63,55,51,49,52,64,24,45,49,39,31,33,24,63,26,52,38,18,59,43,26,56,38,40,52,32,62,56,NA,28,53,22,33,62,53,74,52,48,53,46,29,29,60,74,56,28,63,57,NA,38,28,60,52,58,33,47,59,54,54
2022-02-03 04:00:00,52,47,57,38,37,57,64,55,50,48,52,64,24,46,48,39,30,34,24,63,25,52,37,17,59,41,29,56,37,40,52,32,62,57,NA,27,53,23,33,62,53,74,52,51,52,46,30,29,60,74,56,28,63,57,NA,38,28,60,52,58,34,46,60,55,54
2022-02-03 05:00:00,52,47,58,38,38,57,63,54,50,46,52,64,24,48,48,38,30,34,24,63,25,52,35,16,59,39,29,56,36,41,51,33,62,56,NA,28,53,22,33,62,52,73,51,52,52,45,29,29,60,74,56,29,63,57,63,38,28,60,52,57,34,46,60,55,54
2022-02-03 06:00:00,52,46,59,38,38,57,63,53,49,46,52,65,25,48,49,38,28,34,24,63,25,52,34,16,59,38,30,56,37,40,52,33,62,56,NA,28,53,22,32,61,52,73,50,52,52,45,30,29,60,74,57,29,63,56,64,38,28,60,52,57,33,46,60,55,53
2022-02-03 07:00:00,52,46,59,36,38,57,63,53,48,43,52,65,24,49,49,37,26,35,23,64,24,50,34,15,58,37,29,56,37,40,52,34,62,56,NA,27,53,22,32,61,52,73,50,52,50,45,30,30,59,75,57,29,63,56,64,38,28,61,52,57,33,47,60,55,52
2022-02-03 08:00:00,52,45,58,34,37,56,63,52,47,45,51,65,25,48,49,40,26,36,23,65,24,46,32,16,58,36,30,56,37,40,52,35,62,56,NA,28,53,22,32,61,51,70,51,53,50,45,30,32,60,75,57,29,63,56,65,37,27,61,51,57,33,47,60,55,51
2022-02-03 09:00:00,52,45,60,35,38,56,64,50,46,47,51,64,23,49,47,39,26,35,23,67,24,44,29,15,58,34,41,57,37,40,52,36,61,56,NA,28,53,22,32,61,49,69,50,54,51,45,31,30,60,76,58,31,62,56,65,37,28,61,50,57,34,46,60,55,50
2022-02-03 10:00:00,52,46,60,46,39,56,63,46,46,48,51,65,21,49,46,40,25,34,22,68,24,43,28,15,58,33,41,57,37,39,52,38,61,56,NA,28,53,23,31,60,44,69,49,54,50,46,31,29,60,77,59,32,62,55,65,37,27,61,49,56,33,47,61,55,48
2022-02-03 11:00:00,52,45,60,37,38,56,61,47,45,48,50,65,24,49,46,40,25,33,23,68,23,45,28,15,57,33,41,58,36,40,51,40,61,55,NA,28,53,23,30,60,42,69,48,54,50,47,32,27,60,77,60,32,61,55,65,38,27,60,48,56,34,47,60,55,47
2022-02-03 12:00:00,52,45,60,40,39,55,61,46,46,48,51,64,25,50,45,41,26,33,20,68,24,45,28,15,56,36,42,57,34,39,50,40,61,55,NA,28,53,23,30,61,39,69,47,54,56,46,33,27,60,76,60,33,61,58,65,39,28,60,48,56,34,46,60,55,47
2022-02-03 13:00:00,52,44,61,40,39,55,60,46,46,51,50,64,25,50,43,41,27,34,20,68,27,45,28,16,57,51,45,58,34,38,49,41,61,55,NA,28,53,24,30,61,38,68,47,53,57,45,33,27,60,77,61,32,61,58,64,40,28,60,48,56,34,46,60,55,47
2022-02-03 14:00:00,52,43,62,41,39,55,59,46,44,51,51,64,27,51,42,40,29,36,19,68,27,45,28,18,56,51,45,59,33,37,49,41,60,55,NA,28,53,26,30,61,37,67,47,53,57,44,33,27,60,77,61,32,61,58,64,41,28,59,47,56,34,46,60,55,47
2022-02-03 15:00:00,51,41,62,38,39,55,59,46,45,52,50,62,30,50,39,40,29,35,18,68,26,46,27,19,56,52,46,59,31,35,49,41,60,55,NA,27,52,27,29,61,38,67,48,53,56,45,33,27,60,75,63,31,62,58,63,42,28,58,46,56,35,46,59,55,46
2022-02-03 16:00:00,51,38,62,39,41,55,58,46,45,52,51,61,29,50,36,39,30,36,18,68,27,47,27,20,56,52,45,59,32,34,51,41,59,55,NA,27,52,28,30,61,39,66,48,52,55,46,32,27,60,76,63,31,62,59,63,41,28,59,44,56,34,45,59,55,46
2022-02-03 17:00:00,50,37,62,38,40,54,58,45,47,52,50,60,29,49,35,40,32,36,17,68,26,48,25,21,56,52,45,59,30,32,49,42,58,55,NA,26,52,30,30,61,52,66,46,52,55,46,33,28,61,75,63,30,62,59,63,40,28,59,43,56,34,45,59,55,46
2022-02-03 18:00:00,49,37,61,39,39,54,57,44,48,52,50,61,30,50,33,37,33,36,18,68,26,48,25,23,56,53,45,59,31,30,51,42,58,55,NA,25,52,31,31,61,53,67,45,52,56,47,33,27,61,74,64,31,61,58,64,40,28,60,43,56,35,45,59,54,46
2022-02-03 19:00:00,47,36,63,40,38,54,57,44,49,52,49,61,30,50,31,34,34,35,20,69,27,47,26,24,55,53,45,58,35,29,52,42,57,55,NA,24,52,33,32,60,53,67,43,52,54,48,33,29,61,73,64,31,62,58,65,40,28,61,43,55,35,43,59,53,46
2022-02-03 20:00:00,39,38,63,41,39,55,57,43,50,52,45,61,30,49,30,32,35,35,20,68,28,47,27,24,54,54,44,59,35,30,52,43,58,55,NA,22,51,33,33,60,53,67,41,52,54,48,32,29,61,74,64,29,61,58,65,41,29,62,45,55,35,44,59,52,46
2022-02-03 21:00:00,32,38,62,40,40,56,58,41,48,52,43,61,30,48,28,31,35,39,21,68,29,47,28,23,54,54,45,59,35,30,53,44,58,54,NA,22,50,34,34,60,53,67,39,52,53,48,33,30,61,71,64,29,60,58,65,41,31,63,46,55,36,43,59,52,46
2022-02-03 22:00:00,29,40,61,41,40,55,57,40,48,52,41,61,31,43,30,33,36,43,22,68,30,48,30,23,53,55,45,59,35,31,53,44,57,49,NA,21,47,34,35,60,53,67,37,52,52,48,33,31,61,67,64,30,58,58,63,43,34,63,46,55,35,42,60,52,48
2022-02-03 23:00:00,30,42,60,40,37,55,56,39,49,52,40,60,30,39,31,32,37,45,22,68,33,50,31,22,53,55,43,58,34,32,54,44,57,48,NA,21,45,36,35,60,53,67,36,52,52,48,32,31,61,67,64,30,58,57,63,45,36,63,46,54,34,40,59,51,49
2022-02-04,31,45,61,41,36,54,55,39,50,53,40,59,32,39,32,31,38,46,22,67,35,51,31,22,53,55,43,58,33,32,53,44,57,48,NA,21,44,36,36,59,52,66,34,50,52,48,31,32,61,68,65,30,57,57,62,45,35,63,47,55,33,39,59,51,48
2022-02-04 01:00:00,31,45,61,39,36,54,55,38,51,54,40,57,32,38,30,32,39,46,23,66,35,51,30,22,52,56,42,59,34,33,53,43,56,48,NA,22,42,37,36,58,52,65,35,49,53,49,30,31,61,68,66,31,56,57,61,44,37,62,49,55,32,38,60,49,48
2022-02-04 02:00:00,31,45,61,39,37,54,55,39,51,55,40,56,33,37,32,32,39,47,23,66,35,52,30,23,52,55,42,59,35,34,53,43,57,46,NA,23,41,38,36,58,52,64,35,47,53,49,29,30,61,68,66,32,55,56,60,43,39,62,50,54,29,38,60,49,48
2022-02-04 03:00:00,31,44,61,40,38,53,54,40,51,55,42,56,34,35,33,32,38,48,24,66,35,52,31,23,52,54,40,59,35,35,54,42,57,45,NA,25,41,39,36,58,52,62,33,44,54,49,29,30,61,68,66,33,54,56,60,44,39,63,51,55,29,37,61,49,47
2022-02-04 04:00:00,32,44,62,44,37,53,54,39,51,55,43,55,36,34,33,33,38,47,24,66,36,52,32,24,52,54,38,59,35,36,54,42,57,44,NA,25,41,39,38,58,52,61,33,41,54,49,27,29,61,68,66,34,55,56,58,43,39,63,51,55,29,37,61,47,47
2022-02-04 05:00:00,32,44,61,46,38,52,53,38,52,55,43,54,37,32,34,33,38,46,24,66,36,52,32,25,50,54,39,59,35,36,54,41,57,43,NA,26,42,40,38,58,53,60,37,39,54,50,27,28,61,68,66,34,55,56,57,43,39,63,51,55,30,35,60,46,45
2022-02-04 06:00:00,33,45,61,47,38,52,53,37,52,55,45,53,40,32,34,33,40,47,25,65,37,52,32,25,48,54,39,58,35,37,55,41,57,42,NA,26,42,42,40,58,53,59,36,38,53,50,26,28,61,68,66,34,55,56,56,43,40,63,51,55,31,34,61,45,45
2022-02-04 07:00:00,33,46,60,48,39,52,52,35,52,55,44,53,41,31,34,35,42,47,24,64,38,52,32,26,47,54,39,58,35,38,54,41,57,41,NA,26,43,43,41,58,53,59,40,38,54,51,26,28,61,68,67,34,54,56,56,44,42,62,51,55,31,33,61,44,43
2022-02-04 08:00:00,35,47,60,51,41,52,52,32,52,56,46,53,43,32,36,33,42,47,25,64,39,52,33,27,44,54,39,57,35,38,55,41,57,42,NA,26,42,42,42,58,53,57,42,36,53,52,27,26,61,67,66,34,54,56,55,44,41,62,51,55,33,32,61,44,43
2022-02-04 09:00:00,35,48,58,52,41,52,51,32,53,58,46,53,44,31,38,34,43,48,25,63,40,53,34,28,45,54,28,57,34,39,55,40,58,41,NA,26,43,42,43,58,54,57,43,34,53,52,27,26,61,68,66,33,55,56,55,44,41,62,52,55,33,33,61,43,43
